stock,day,sentiment
WEX,2020-05-11 00:00:00+00:00,-0.3612
WEX,2020-05-13 00:00:00+00:00,-0.7096
WEX,2020-05-28 00:00:00+00:00,0.0
WEYS,2019-10-01 00:00:00+00:00,-0.2023
WEYS,2019-10-02 00:00:00+00:00,-0.2023
WEYS,2019-10-03 00:00:00+00:00,-0.2023
WEYS,2019-11-05 00:00:00+00:00,0.0
WEYS,2020-01-22 00:00:00+00:00,0.0
WEYS,2020-03-06 00:00:00+00:00,-0.2023
WEYS,2020-03-10 00:00:00+00:00,0.0
WEYS,2020-03-12 00:00:00+00:00,-0.2023
WEYS,2020-03-19 00:00:00+00:00,-0.1531
WEYS,2020-04-17 00:00:00+00:00,0.8176
WF,2020-01-27 00:00:00+00:00,-0.2023
WF,2020-01-28 00:00:00+00:00,-0.2023
WF,2020-01-30 00:00:00+00:00,-0.2023
WF,2020-01-31 00:00:00+00:00,-0.2023
WF,2020-02-20 00:00:00+00:00,-0.2023
WF,2020-02-21 00:00:00+00:00,-0.2023
WF,2020-03-12 00:00:00+00:00,-0.2023
WF,2020-03-16 00:00:00+00:00,-0.2023
WF,2020-03-19 00:00:00+00:00,-0.2023
WF,2020-03-23 00:00:00+00:00,-0.2023
WFBI,2016-04-21 00:00:00+00:00,0.0
WFBI,2016-10-24 00:00:00+00:00,0.0
WFBI,2016-12-08 00:00:00+00:00,0.0
WFBI,2017-04-24 00:00:00+00:00,0.0
WFBI,2017-05-16 00:00:00+00:00,0.09866666666666667
WFBI,2017-05-17 00:00:00+00:00,0.0
WFBI,2017-10-18 00:00:00+00:00,0.0
WFBI,2017-10-19 00:00:00+00:00,0.0
WFC,2020-06-09 00:00:00+00:00,0.11623333333333336
WFC,2020-06-10 00:00:00+00:00,0.5267
WFC,2020-06-11 00:00:00+00:00,0.1174
WFD,2016-04-04 00:00:00+00:00,0.51555
WFD,2016-04-05 00:00:00+00:00,0.09785999999999999
WFD,2016-05-02 00:00:00+00:00,0.0
WFD,2016-08-24 00:00:00+00:00,0.0
WFD,2016-09-19 00:00:00+00:00,0.4767
WFM,2017-08-28 00:00:00+00:00,-0.0663
WFM,2017-09-01 00:00:00+00:00,-0.3818
WFM,2017-09-04 00:00:00+00:00,0.4588
WFM,2017-09-07 00:00:00+00:00,0.0
WFM,2017-09-20 00:00:00+00:00,-0.1779
WFM,2017-09-25 00:00:00+00:00,0.0
WFM,2017-09-29 00:00:00+00:00,0.0
WFM,2017-11-19 00:00:00+00:00,0.2449
WFM,2018-01-31 00:00:00+00:00,0.5719
WFT,2019-05-03 00:00:00+00:00,0.4033
WFT,2019-05-08 00:00:00+00:00,-0.124875
WFT,2019-05-09 00:00:00+00:00,0.0
WFT,2019-05-10 00:00:00+00:00,0.0
WFT,2019-05-13 00:00:00+00:00,0.0
WG,2017-11-09 00:00:00+00:00,0.19733333333333333
WG,2017-11-10 00:00:00+00:00,0.0
WG,2018-03-19 00:00:00+00:00,0.16094999999999998
WG,2018-03-26 00:00:00+00:00,0.296
WG,2018-03-28 00:00:00+00:00,0.26335
WGA,2012-01-04 00:00:00+00:00,0.25
WGA,2012-08-08 00:00:00+00:00,0.0
WGA,2013-05-08 00:00:00+00:00,0.0
WGA,2013-08-07 00:00:00+00:00,0.0
WGA,2013-12-04 00:00:00+00:00,0.4019
WGA,2014-09-15 00:00:00+00:00,0.1779
WGA,2015-02-12 00:00:00+00:00,0.0
WGA,2015-11-05 00:00:00+00:00,-0.5423
WGA,2016-04-13 00:00:00+00:00,0.25
WGBS,2016-10-31 00:00:00+00:00,0.0
WGBS,2016-11-08 00:00:00+00:00,0.0
WGBS,2016-11-28 00:00:00+00:00,0.06743333333333333
WGBS,2017-01-11 00:00:00+00:00,0.0
WGBS,2017-02-15 00:00:00+00:00,0.0
WGBS,2017-03-01 00:00:00+00:00,0.0
WGL,2018-01-09 00:00:00+00:00,0.296
WGL,2018-01-30 00:00:00+00:00,0.5106
WGL,2018-02-07 00:00:00+00:00,0.0
WGL,2018-03-01 00:00:00+00:00,0.0
WGL,2018-06-15 00:00:00+00:00,0.4215
WGL,2018-07-02 00:00:00+00:00,0.7845
WGL,2018-07-05 00:00:00+00:00,0.0
WGL,2018-07-06 00:00:00+00:00,0.0
WGL,2018-07-09 00:00:00+00:00,0.0
WGO,2020-05-14 00:00:00+00:00,0.0
WGO,2020-05-23 00:00:00+00:00,0.0
WGO,2020-05-29 00:00:00+00:00,0.0
WGO,2020-06-03 00:00:00+00:00,0.5574
WGO,2020-06-04 00:00:00+00:00,0.0
WGO,2020-06-05 00:00:00+00:00,0.0
WGO,2020-06-08 00:00:00+00:00,0.0
WGO,2020-06-10 00:00:00+00:00,-0.1806
WGP,2018-06-07 00:00:00+00:00,0.6124
WGP,2018-09-18 00:00:00+00:00,0.10115
WGP,2018-09-25 00:00:00+00:00,-0.2732
WGP,2018-09-26 00:00:00+00:00,-0.2732
WGP,2018-10-11 00:00:00+00:00,0.3818
WGP,2018-10-29 00:00:00+00:00,0.0
WGP,2018-11-08 00:00:00+00:00,0.1779
WGP,2018-11-15 00:00:00+00:00,-0.2732
WGP,2019-02-28 00:00:00+00:00,0.4215
WHF,2020-03-02 00:00:00+00:00,0.0
WHF,2020-03-03 00:00:00+00:00,0.055999999999999994
WHF,2020-03-24 00:00:00+00:00,-0.128
WHF,2020-04-13 00:00:00+00:00,-0.128
WHF,2020-05-04 00:00:00+00:00,0.2577
WHF,2020-05-11 00:00:00+00:00,-0.2263
WHF,2020-05-12 00:00:00+00:00,-0.128
WHLM,2019-05-13 00:00:00+00:00,0.0
WHLM,2019-08-13 00:00:00+00:00,0.0
WHLM,2019-11-12 00:00:00+00:00,0.0
WHLM,2019-11-26 00:00:00+00:00,-0.2023
WHLM,2019-11-27 00:00:00+00:00,-0.2023
WHLM,2019-12-04 00:00:00+00:00,-0.2023
WHLM,2019-12-05 00:00:00+00:00,-0.2023
WHLM,2020-03-20 00:00:00+00:00,-0.2023
WHLM,2020-03-30 00:00:00+00:00,0.0
WHLM,2020-05-14 00:00:00+00:00,0.0
WHLR,2019-05-22 00:00:00+00:00,0.0
WHLR,2019-08-05 00:00:00+00:00,0.0
WHLR,2019-11-14 00:00:00+00:00,0.0
WHLR,2019-11-15 00:00:00+00:00,0.0
WHLR,2019-11-19 00:00:00+00:00,0.0
WHLR,2019-12-11 00:00:00+00:00,0.2023
WHLR,2020-01-06 00:00:00+00:00,0.5106
WHLR,2020-02-26 00:00:00+00:00,0.0
WHLR,2020-03-19 00:00:00+00:00,-0.2023
WHLR,2020-05-12 00:00:00+00:00,0.0
WHLRP,2018-12-21 00:00:00+00:00,0.59055
WHR,2020-03-25 00:00:00+00:00,-0.128
WHR,2020-03-31 00:00:00+00:00,-0.1197
WHR,2020-04-30 00:00:00+00:00,0.0
WHR,2020-05-05 00:00:00+00:00,0.00425
WHR,2020-05-26 00:00:00+00:00,0.5106
WHR,2020-05-28 00:00:00+00:00,0.29205
WHX,2012-02-16 00:00:00+00:00,0.5106
WHX,2012-07-18 00:00:00+00:00,0.5106
WHX,2012-07-20 00:00:00+00:00,0.5106
WHX,2012-12-07 00:00:00+00:00,-0.2023
WHX,2014-08-12 00:00:00+00:00,0.4078333333333333
WHX,2014-10-07 00:00:00+00:00,-0.4767
WHX,2015-02-13 00:00:00+00:00,0.0516
WHZ,2013-07-10 00:00:00+00:00,0.4215
WHZ,2013-08-08 00:00:00+00:00,0.5106
WHZ,2014-03-05 00:00:00+00:00,0.5106
WHZ,2014-06-17 00:00:00+00:00,0.5106
WHZ,2014-08-11 00:00:00+00:00,0.5106
WHZ,2014-09-15 00:00:00+00:00,0.5719
WHZ,2015-05-27 00:00:00+00:00,0.5106
WHZ,2015-06-05 00:00:00+00:00,0.5106
WHZ,2015-06-29 00:00:00+00:00,0.0
WIA,2018-11-01 00:00:00+00:00,-0.2732
WIA,2018-11-29 00:00:00+00:00,-0.2732
WIA,2019-12-13 00:00:00+00:00,0.0
WIA,2020-01-28 00:00:00+00:00,0.0
WIA,2020-02-20 00:00:00+00:00,0.0
WIA,2020-02-21 00:00:00+00:00,0.0
WIA,2020-03-12 00:00:00+00:00,-0.2023
WIA,2020-03-16 00:00:00+00:00,-0.2023
WIA,2020-03-18 00:00:00+00:00,-0.2023
WIA,2020-03-19 00:00:00+00:00,-0.2023
WIBC,2016-01-25 00:00:00+00:00,0.0
WIBC,2016-01-28 00:00:00+00:00,0.0
WIBC,2016-04-18 00:00:00+00:00,0.0
WIBC,2016-05-17 00:00:00+00:00,0.4767
WIBC,2016-07-18 00:00:00+00:00,0.0
WIBC,2016-07-20 00:00:00+00:00,0.4404
WIBC,2016-07-25 00:00:00+00:00,0.5267
WIBC,2016-07-26 00:00:00+00:00,0.0
WIFI,2020-03-03 00:00:00+00:00,0.09106666666666667
WIFI,2020-03-04 00:00:00+00:00,0.0
WIFI,2020-03-12 00:00:00+00:00,-0.10115
WIFI,2020-03-13 00:00:00+00:00,0.0
WIFI,2020-05-05 00:00:00+00:00,-0.12040000000000001
WIL,2015-01-06 00:00:00+00:00,0.4939
WILC,2019-07-08 00:00:00+00:00,0.4767
WILC,2019-07-18 00:00:00+00:00,-0.25
WILC,2019-08-14 00:00:00+00:00,0.0
WILC,2019-09-09 00:00:00+00:00,0.0
WILC,2020-01-22 00:00:00+00:00,-0.296
WILC,2020-03-19 00:00:00+00:00,0.0
WILC,2020-05-21 00:00:00+00:00,0.09866666666666667
WILC,2020-05-22 00:00:00+00:00,0.0
WILN,2017-02-09 00:00:00+00:00,0.0
WILN,2017-04-17 00:00:00+00:00,0.14229999999999998
WILN,2017-04-18 00:00:00+00:00,-0.26335
WILN,2017-05-04 00:00:00+00:00,0.0
WILN,2017-06-01 00:00:00+00:00,0.2732
WIN,2019-02-27 00:00:00+00:00,0.4939
WIN,2019-03-04 00:00:00+00:00,0.0632
WIN,2019-03-05 00:00:00+00:00,0.0
WIN,2019-03-15 00:00:00+00:00,-0.1531
WIN,2019-05-15 00:00:00+00:00,0.296
WIN,2019-11-12 00:00:00+00:00,-0.4767
WINA,2019-04-24 00:00:00+00:00,0.0
WINA,2019-10-16 00:00:00+00:00,0.0
WINA,2020-01-09 00:00:00+00:00,0.0
WINA,2020-01-17 00:00:00+00:00,0.296
WINA,2020-02-11 00:00:00+00:00,0.0
WINA,2020-03-16 00:00:00+00:00,-0.2023
WINA,2020-03-19 00:00:00+00:00,-0.2023
WINA,2020-03-23 00:00:00+00:00,-0.2023
WINA,2020-04-14 00:00:00+00:00,0.0
WINA,2020-04-29 00:00:00+00:00,-0.296
WIP,2011-05-22 00:00:00+00:00,0.101
WIRE,2020-02-19 00:00:00+00:00,-0.064
WIRE,2020-02-20 00:00:00+00:00,0.0
WIRE,2020-02-27 00:00:00+00:00,-0.2023
WIRE,2020-03-05 00:00:00+00:00,-0.2023
WIRE,2020-03-06 00:00:00+00:00,-0.2023
WIRE,2020-03-12 00:00:00+00:00,-0.2023
WIRE,2020-03-16 00:00:00+00:00,-0.2023
WIRE,2020-04-28 00:00:00+00:00,0.0
WIRE,2020-04-30 00:00:00+00:00,-0.128
WIT,2020-04-15 00:00:00+00:00,0.0
WIT,2020-04-30 00:00:00+00:00,0.5472
WIT,2020-05-01 00:00:00+00:00,-0.6369
WIT,2020-05-13 00:00:00+00:00,-0.7096
WIT,2020-05-20 00:00:00+00:00,0.9393
WIT,2020-05-26 00:00:00+00:00,0.8225
WIT,2020-06-08 00:00:00+00:00,0.7906
WIT,2020-06-09 00:00:00+00:00,0.7506
WIT,2020-06-10 00:00:00+00:00,0.4215
WIT,2020-06-11 00:00:00+00:00,0.6705
WITE,2011-05-02 00:00:00+00:00,0.296
WITE,2011-08-23 00:00:00+00:00,0.8147
WITE,2012-01-17 00:00:00+00:00,0.0
WITE,2012-08-28 00:00:00+00:00,0.5719
WITE,2012-10-02 00:00:00+00:00,-0.2732
WITE,2013-01-22 00:00:00+00:00,0.0
WIW,2018-10-10 00:00:00+00:00,-0.2732
WIW,2018-11-01 00:00:00+00:00,-0.2732
WIW,2018-11-28 00:00:00+00:00,-0.2732
WIW,2018-11-29 00:00:00+00:00,-0.2732
WIW,2020-01-15 00:00:00+00:00,0.0
WIW,2020-03-11 00:00:00+00:00,-0.2023
WIW,2020-03-12 00:00:00+00:00,-0.2023
WIW,2020-03-16 00:00:00+00:00,-0.2023
WIW,2020-03-18 00:00:00+00:00,-0.2023
WIW,2020-03-19 00:00:00+00:00,-0.2023
WIX,2020-05-27 00:00:00+00:00,0.28625
WIX,2020-06-01 00:00:00+00:00,0.0
WIX,2020-06-02 00:00:00+00:00,0.0
WIX,2020-06-05 00:00:00+00:00,0.9217
WIX,2020-06-09 00:00:00+00:00,-0.039725
WLB,2017-11-16 00:00:00+00:00,-0.5719
WLB,2017-11-28 00:00:00+00:00,0.0
WLB,2017-12-26 00:00:00+00:00,0.5267
WLB,2018-02-08 00:00:00+00:00,0.7964
WLB,2018-03-06 00:00:00+00:00,0.296
WLB,2018-04-02 00:00:00+00:00,0.0
WLB,2018-05-23 00:00:00+00:00,0.0
WLDN,2020-03-06 00:00:00+00:00,0.0
WLDN,2020-03-09 00:00:00+00:00,0.0
WLDN,2020-03-11 00:00:00+00:00,-0.2023
WLDN,2020-03-12 00:00:00+00:00,-0.2023
WLDN,2020-03-16 00:00:00+00:00,-0.2023
WLDN,2020-03-19 00:00:00+00:00,-0.2023
WLDN,2020-04-16 00:00:00+00:00,-0.31245
WLDN,2020-04-22 00:00:00+00:00,0.5719
WLDN,2020-05-07 00:00:00+00:00,0.0
WLFC,2019-12-17 00:00:00+00:00,0.4939
WLFC,2020-03-11 00:00:00+00:00,-0.10115
WLFC,2020-03-12 00:00:00+00:00,-0.2023
WLFC,2020-03-16 00:00:00+00:00,-0.2023
WLFC,2020-03-18 00:00:00+00:00,-0.2023
WLFC,2020-03-19 00:00:00+00:00,-0.2023
WLFC,2020-05-05 00:00:00+00:00,0.0
WLFC,2020-05-12 00:00:00+00:00,-0.2023
WLFC,2020-05-14 00:00:00+00:00,-0.2023
WLH,2019-11-06 00:00:00+00:00,0.20215
WLH,2020-01-15 00:00:00+00:00,0.0
WLH,2020-01-16 00:00:00+00:00,0.0
WLH,2020-01-17 00:00:00+00:00,0.0
WLH,2020-01-22 00:00:00+00:00,0.0
WLH,2020-01-24 00:00:00+00:00,0.0
WLH,2020-01-28 00:00:00+00:00,0.0
WLH,2020-01-30 00:00:00+00:00,0.0
WLH,2020-02-04 00:00:00+00:00,0.0
WLK,2020-05-05 00:00:00+00:00,-0.0015000000000000013
WLK,2020-05-06 00:00:00+00:00,0.0
WLK,2020-06-04 00:00:00+00:00,0.17556666666666665
WLK,2020-06-11 00:00:00+00:00,0.03715
WLL,2020-06-09 00:00:00+00:00,0.137125
WLL,2020-06-10 00:00:00+00:00,-0.027149999999999994
WLL,2020-06-11 00:00:00+00:00,-0.3454
WLRHU,2014-06-06 00:00:00+00:00,0.09866666666666667
WLRHU,2015-06-29 00:00:00+00:00,-0.5719
WLT,2015-02-17 00:00:00+00:00,0.03643333333333335
WLT,2015-02-25 00:00:00+00:00,-0.1027
WLT,2015-04-08 00:00:00+00:00,0.2732
WLT,2015-04-15 00:00:00+00:00,0.7783
WLT,2015-06-24 00:00:00+00:00,-0.296
WLT,2015-07-08 00:00:00+00:00,0.0516
WLT,2015-07-15 00:00:00+00:00,0.3612
WLT,2015-09-16 00:00:00+00:00,0.6597
WM,2020-05-06 00:00:00+00:00,-0.2873
WM,2020-05-07 00:00:00+00:00,0.4404
WM,2020-05-11 00:00:00+00:00,-0.4215
WM,2020-05-15 00:00:00+00:00,-0.5106
WM,2020-05-18 00:00:00+00:00,0.8934
WM,2020-05-29 00:00:00+00:00,-0.10959999999999999
WM,2020-06-05 00:00:00+00:00,0.8957
WM,2020-06-11 00:00:00+00:00,0.3182
WMAR,2017-04-26 00:00:00+00:00,0.0
WMAR,2017-06-29 00:00:00+00:00,0.148
WMAR,2017-06-30 00:00:00+00:00,0.257775
WMAR,2017-09-12 00:00:00+00:00,0.20095
WMB,2020-05-07 00:00:00+00:00,0.7269
WMB,2020-05-12 00:00:00+00:00,0.19469999999999998
WMB,2020-05-18 00:00:00+00:00,0.3182
WMB,2020-05-20 00:00:00+00:00,-0.1027
WMB,2020-05-26 00:00:00+00:00,0.8658
WMB,2020-06-01 00:00:00+00:00,0.0
WMB,2020-06-09 00:00:00+00:00,0.8176
WMB,2020-06-11 00:00:00+00:00,-0.6908
WMC,2019-05-14 00:00:00+00:00,0.5719
WMC,2019-05-15 00:00:00+00:00,0.1531
WMC,2019-09-23 00:00:00+00:00,0.25
WMC,2019-10-07 00:00:00+00:00,0.3612
WMC,2019-11-05 00:00:00+00:00,0.1531
WMC,2019-12-19 00:00:00+00:00,0.6369
WMC,2020-03-04 00:00:00+00:00,0.3612
WMC,2020-05-07 00:00:00+00:00,0.3612
WMC,2020-05-21 00:00:00+00:00,0.4939
WMC,2020-06-04 00:00:00+00:00,0.5994
WMGI,2019-11-13 00:00:00+00:00,0.3818
WMGI,2019-11-18 00:00:00+00:00,0.10115
WMGI,2019-12-17 00:00:00+00:00,0.2884
WMGI,2019-12-24 00:00:00+00:00,0.10115
WMGI,2020-01-06 00:00:00+00:00,0.296
WMGI,2020-02-18 00:00:00+00:00,0.0
WMGI,2020-03-13 00:00:00+00:00,0.0
WMGI,2020-04-27 00:00:00+00:00,0.7717
WMK,2020-03-12 00:00:00+00:00,-0.2023
WMK,2020-03-19 00:00:00+00:00,0.296
WMK,2020-04-22 00:00:00+00:00,0.0
WMK,2020-04-23 00:00:00+00:00,0.0
WMK,2020-04-24 00:00:00+00:00,0.0
WMK,2020-04-27 00:00:00+00:00,0.0
WMK,2020-04-28 00:00:00+00:00,0.0
WMK,2020-05-05 00:00:00+00:00,0.0
WMK,2020-05-07 00:00:00+00:00,0.0
WMK,2020-05-11 00:00:00+00:00,0.0
WMLP,2018-08-07 00:00:00+00:00,0.25323333333333337
WMLP,2018-08-08 00:00:00+00:00,0.0
WMLP,2018-08-21 00:00:00+00:00,0.296
WMLP,2018-08-24 00:00:00+00:00,0.3780666666666666
WMLP,2018-10-09 00:00:00+00:00,0.6887000000000001
WMS,2020-02-06 00:00:00+00:00,0.1379
WMS,2020-02-10 00:00:00+00:00,0.25
WMS,2020-03-17 00:00:00+00:00,0.128
WMS,2020-04-16 00:00:00+00:00,0.25
WMS,2020-04-17 00:00:00+00:00,0.25
WMS,2020-05-21 00:00:00+00:00,0.25
WMS,2020-05-22 00:00:00+00:00,-0.128
WMS,2020-05-29 00:00:00+00:00,0.25
WMS,2020-06-01 00:00:00+00:00,0.25
WMT,2020-06-05 00:00:00+00:00,0.0
WMT,2020-06-08 00:00:00+00:00,0.5287
WMT,2020-06-09 00:00:00+00:00,0.5106
WMT,2020-06-11 00:00:00+00:00,0.14824
WNC,2020-03-20 00:00:00+00:00,0.0
WNC,2020-04-03 00:00:00+00:00,-0.8402
WNC,2020-04-16 00:00:00+00:00,0.0
WNC,2020-05-14 00:00:00+00:00,-0.12040000000000001
WNC,2020-05-15 00:00:00+00:00,0.4215
WNC,2020-06-03 00:00:00+00:00,0.0
WNC,2020-06-04 00:00:00+00:00,0.0
WNR,2016-11-18 00:00:00+00:00,-0.5267
WNR,2016-12-08 00:00:00+00:00,-0.0334
WNR,2017-02-13 00:00:00+00:00,0.4939
WNR,2017-02-27 00:00:00+00:00,0.0
WNR,2017-03-24 00:00:00+00:00,0.1909
WNR,2017-05-02 00:00:00+00:00,0.0
WNR,2017-05-25 00:00:00+00:00,0.0
WNRL,2016-01-11 00:00:00+00:00,-0.128
WNRL,2016-02-26 00:00:00+00:00,0.2732
WNRL,2016-04-13 00:00:00+00:00,0.0
WNRL,2016-04-21 00:00:00+00:00,0.5106
WNRL,2017-01-11 00:00:00+00:00,0.25
WNRL,2017-05-02 00:00:00+00:00,0.0
WNRL,2017-08-08 00:00:00+00:00,0.0
WNRL,2017-08-14 00:00:00+00:00,0.2682
WNRL,2017-10-30 00:00:00+00:00,0.296
WNS,2020-04-07 00:00:00+00:00,0.9349
WNS,2020-04-09 00:00:00+00:00,0.10115
WNS,2020-04-17 00:00:00+00:00,0.25
WNS,2020-04-21 00:00:00+00:00,-0.128
WNS,2020-04-22 00:00:00+00:00,-0.128
WNS,2020-04-23 00:00:00+00:00,0.0
WNS,2020-04-24 00:00:00+00:00,0.0
WOOD,2011-05-06 00:00:00+00:00,-0.4278
WOOD,2011-08-01 00:00:00+00:00,0.0
WOOD,2016-08-25 00:00:00+00:00,0.34
WOOD,2017-09-11 00:00:00+00:00,0.0
WOOD,2018-10-11 00:00:00+00:00,0.2023
WOR,2020-02-12 00:00:00+00:00,0.0
WOR,2020-02-28 00:00:00+00:00,-0.2023
WOR,2020-03-06 00:00:00+00:00,-0.2023
WOR,2020-03-12 00:00:00+00:00,-0.2023
WOR,2020-03-16 00:00:00+00:00,-0.2023
WOR,2020-03-26 00:00:00+00:00,-0.05103333333333334
WOR,2020-06-04 00:00:00+00:00,0.5859
WOR,2020-06-05 00:00:00+00:00,0.2023
WPC,2020-05-26 00:00:00+00:00,0.872
WPC,2020-06-01 00:00:00+00:00,0.8442
WPC,2020-06-03 00:00:00+00:00,0.872
WPC,2020-06-05 00:00:00+00:00,0.8402
WPC,2020-06-08 00:00:00+00:00,0.5423
WPC,2020-06-09 00:00:00+00:00,0.7506
WPC,2020-06-10 00:00:00+00:00,0.2147
WPC,2020-06-11 00:00:00+00:00,0.1591
WPCS,2017-09-06 00:00:00+00:00,0.0
WPCS,2017-09-13 00:00:00+00:00,-0.3182
WPCS,2017-10-10 00:00:00+00:00,0.0
WPCS,2017-10-11 00:00:00+00:00,0.3404
WPCS,2017-11-15 00:00:00+00:00,0.872
WPCS,2017-12-15 00:00:00+00:00,0.0
WPCS,2018-01-04 00:00:00+00:00,0.296
WPCS,2018-01-17 00:00:00+00:00,0.3182
WPCS,2018-01-30 00:00:00+00:00,0.0772
WPG,2020-02-26 00:00:00+00:00,0.0
WPG,2020-02-27 00:00:00+00:00,0.296
WPG,2020-03-27 00:00:00+00:00,0.0
WPG,2020-04-17 00:00:00+00:00,0.872
WPG,2020-04-24 00:00:00+00:00,-0.128
WPG,2020-05-04 00:00:00+00:00,0.0
WPG,2020-05-08 00:00:00+00:00,-0.1531
WPG,2020-06-04 00:00:00+00:00,0.0
WPG,2020-06-05 00:00:00+00:00,0.8402
WPG,2020-06-09 00:00:00+00:00,0.7506
WPP,2020-03-11 00:00:00+00:00,-0.2023
WPP,2020-03-12 00:00:00+00:00,-0.2023
WPP,2020-03-16 00:00:00+00:00,-0.2023
WPP,2020-03-18 00:00:00+00:00,-0.2023
WPP,2020-04-21 00:00:00+00:00,0.0
WPP,2020-04-29 00:00:00+00:00,0.0
WPP,2020-05-01 00:00:00+00:00,-0.128
WPP,2020-05-11 00:00:00+00:00,0.0
WPP,2020-05-27 00:00:00+00:00,0.0
WPP,2020-05-28 00:00:00+00:00,0.4215
WPPGY,2017-03-03 00:00:00+00:00,-0.17556666666666665
WPPGY,2017-03-16 00:00:00+00:00,-0.296
WPPGY,2017-08-23 00:00:00+00:00,-0.17556666666666665
WPPGY,2017-10-31 00:00:00+00:00,0.1909
WPPGY,2017-11-16 00:00:00+00:00,0.0
WPRT,2020-03-18 00:00:00+00:00,-0.2023
WPRT,2020-04-28 00:00:00+00:00,0.0
WPRT,2020-04-29 00:00:00+00:00,0.8625
WPRT,2020-05-13 00:00:00+00:00,0.0
WPRT,2020-05-14 00:00:00+00:00,0.0
WPRT,2020-05-27 00:00:00+00:00,0.0
WPRT,2020-05-28 00:00:00+00:00,0.4019
WPRT,2020-06-04 00:00:00+00:00,0.1366
WPRT,2020-06-08 00:00:00+00:00,0.5423
WPS,2011-06-30 00:00:00+00:00,0.3612
WPS,2011-07-26 00:00:00+00:00,0.1027
WPS,2013-05-21 00:00:00+00:00,0.2732
WPT,2016-03-29 00:00:00+00:00,0.0
WPT,2016-08-09 00:00:00+00:00,0.0
WPT,2016-09-14 00:00:00+00:00,0.0
WPT,2016-09-15 00:00:00+00:00,0.0
WPT,2016-10-25 00:00:00+00:00,0.0
WPT,2016-11-09 00:00:00+00:00,0.0
WPT,2016-11-29 00:00:00+00:00,0.0
WPT,2017-05-09 00:00:00+00:00,0.0
WPT,2017-06-02 00:00:00+00:00,0.0
WPT,2017-06-30 00:00:00+00:00,0.0
WPX,2020-05-08 00:00:00+00:00,0.2732
WPX,2020-05-13 00:00:00+00:00,-0.6369
WPX,2020-05-18 00:00:00+00:00,0.3182
WPX,2020-05-20 00:00:00+00:00,-0.1027
WPX,2020-06-05 00:00:00+00:00,0.5897
WPX,2020-06-08 00:00:00+00:00,0.5994
WPX,2020-06-09 00:00:00+00:00,0.8176
WPX,2020-06-10 00:00:00+00:00,-0.5719
WPX,2020-06-11 00:00:00+00:00,-0.6908
WPZ,2018-07-26 00:00:00+00:00,0.0
WPZ,2018-07-30 00:00:00+00:00,0.0
WPZ,2018-08-01 00:00:00+00:00,0.0
WPZ,2018-08-02 00:00:00+00:00,0.0
WPZ,2018-08-03 00:00:00+00:00,0.0
WPZ,2018-08-07 00:00:00+00:00,0.0
WPZ,2018-08-08 00:00:00+00:00,0.0
WPZ,2018-08-10 00:00:00+00:00,0.0
WR,2017-10-31 00:00:00+00:00,0.2732
WR,2017-11-20 00:00:00+00:00,0.4019
WR,2017-11-21 00:00:00+00:00,0.9117
WR,2018-02-02 00:00:00+00:00,0.2732
WR,2018-02-21 00:00:00+00:00,0.1366
WR,2018-04-16 00:00:00+00:00,0.0
WR,2018-05-08 00:00:00+00:00,0.0516
WR,2018-05-25 00:00:00+00:00,0.296
WRB,2020-04-14 00:00:00+00:00,0.2023
WRB,2020-04-21 00:00:00+00:00,-0.3062
WRB,2020-04-24 00:00:00+00:00,-0.128
WRB,2020-04-30 00:00:00+00:00,-0.4215
WRB,2020-05-27 00:00:00+00:00,0.8779
WRB,2020-06-05 00:00:00+00:00,0.8402
WRB,2020-06-09 00:00:00+00:00,0.7506
WRB,2020-06-10 00:00:00+00:00,0.5267
WRB,2020-06-11 00:00:00+00:00,0.3182
WRE,2020-02-12 00:00:00+00:00,0.0
WRE,2020-02-13 00:00:00+00:00,0.0
WRE,2020-02-14 00:00:00+00:00,0.0
WRE,2020-02-19 00:00:00+00:00,0.0
WRE,2020-03-12 00:00:00+00:00,-0.2023
WRE,2020-03-23 00:00:00+00:00,-0.2023
WRE,2020-04-03 00:00:00+00:00,-0.128
WRE,2020-04-22 00:00:00+00:00,0.0
WRE,2020-05-13 00:00:00+00:00,-0.2023
WRE,2020-05-14 00:00:00+00:00,-0.2023
WRES,2015-11-16 00:00:00+00:00,0.296
WRES,2015-11-19 00:00:00+00:00,0.296
WRES,2016-02-01 00:00:00+00:00,0.4019
WRES,2016-04-06 00:00:00+00:00,0.4215
WRES,2016-06-02 00:00:00+00:00,0.0
WRES,2016-06-03 00:00:00+00:00,0.05948
WRLD,2020-04-30 00:00:00+00:00,-0.5267
WRLD,2020-05-02 00:00:00+00:00,-0.5267
WRLD,2020-05-07 00:00:00+00:00,0.3994
WRLD,2020-05-11 00:00:00+00:00,-0.5267
WRLD,2020-05-12 00:00:00+00:00,-0.5267
WRLD,2020-05-14 00:00:00+00:00,-0.5267
WRLD,2020-05-18 00:00:00+00:00,-0.5267
WRLD,2020-05-27 00:00:00+00:00,-0.5267
WRLD,2020-06-05 00:00:00+00:00,-0.5267
WRN,2018-08-15 00:00:00+00:00,-0.2732
WRN,2018-08-17 00:00:00+00:00,-0.2732
WRN,2018-09-06 00:00:00+00:00,-0.2732
WRN,2018-11-01 00:00:00+00:00,-0.2732
WRN,2018-11-19 00:00:00+00:00,-0.2023
